"","PLOT_ID","X.1","X","specie.x","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN3","Año_IFN3","EXEC_TIME","G_sp.x","N_sp.x","sp_1.x","sp_2.x","sp_3.x","G_sp_1.x","G_sp_2.x","G_sp_3.x","N_sp_1.x","N_sp_2.x","N_sp_3.x","IFN3_specie","specie.y","G_sp.y","N_sp.y","sp_1.y","sp_2.y","sp_3.y","G_sp_1.y","G_sp_2.y","G_sp_3.y","N_sp_1.y","N_sp_2.y","N_sp_3.y","PLOT_TYPE"
"98","9_1432",23873,186508,21,"9_1432_A_1",3630.37154931801,1471.78131717808,7.19086816769818,148.544613552436,0,0,0,63.6619772367581,42.4413181578388,42.4413181578388,0,0,0,24.4396041195833,9.90800865800866,24.8266012305318,10.0068870523416,1432,"A","1",1,9,4,2,35,7,3,NA,NA,NA,NA,2,"I",1,"IFN3","9_1432",9,NA,NA,0,1984,"K","0005",1997,"","1-4",2003,463,1,1,2,100,70,1,1,1,2,2,4,"06/11/03 00:00:00","12/30/99 19:31:00",1,2,1,1,6,2,NA,NA,"0","0","","0",NA,155,0,7,0,2,"2",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE LOS PIES DEL IFN2.LE DOY UN 10% AL RESTO DE LAS ESPECIES.LA EDAD LA HE ESTIMADO SUMANDO 10 AÃ‘OS A LA DADA EN EL IFN2.EL MARCO ES DE 4 X 2.EL PIE CON RUMBO 58 NO ENTRA POR DISTANCIA.EL PIE N14 ENTRA POR PENDIENTE.",17,16,"06/11/03 00:00:00","12/30/99 10:44:15","06/11/03 00:00:00","12/30/99 12:23:02",99,330,300,102,10,179359,10,31,179359,9,32,"D",5,"A1",36,463,21,"3-06-11",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1432_A_1_",21,71908.6816769818,148.544613552436,21,NA,NA,71908.6816769818,NA,NA,148.544613552436,NA,NA,"IFN"
"99","9_1438",23874,186520,21,"9_1438_A_1",16948.9471831145,9345.61041086985,30.9731631996607,756.870173814791,0,0,127.323954473516,318.309886183791,183.912378683968,113.176848420903,14.1471060526129,0,0,22.3934668976161,12.3477060322855,22.8263853229148,13.4772727272727,1438,"A","1",1,10,4,2,45,7,3,NA,NA,NA,NA,2,"A",1,"IFN3","9_1438",9,NA,NA,0,1985,"K","0009",1997,"","2-4",2003,303,1,1,2,95,70,1,1,2,3,2,4,"05/23/03 00:00:00","12/30/99 12:18:00",1,2,1,1,5,2,NA,NA,"0","0","","0",NA,260,0,3.8,0,2,"2",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIES IFN2, AYUDADO DE   CROQUIS. EL CALCULO DE LA EDAD SE REALIZA A PARTIR DE DATOS IFN2. REFORESTACION AL CUADRADILLO. 10% DE FCC ARBOREA PERTENECE A PRADERA DESBROZADA CON TRACTOR. PIES CON RUMBO 19, 60, 284, NO ENTRAN POR DIAMETRO PARA 225 MM. PIE N.24, RUMBO COMPROBADO. PIE N.29 IFN2 ES UN ERROR, NO DEBERIA HABERSE MEDIDO POR ESTAR  FUERA DE RADIO PARA SU DIAMETRO, CON DISTANCIA COMPROBADA. PIE CON RUMBO 298, NO ENTRA POR DISTANCIA. PIE N.43, ENTRA POR DISTANCIA REDUCIDA.",25,52,"05/23/03 00:00:00","12/30/99 10:05:55","05/23/03 00:00:00","12/30/99 12:28:39",143,274,325,125,10,179506,34,7,179506,33,8,"D",5,"A1",46,303,21,"3-05-23",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1438_A_1_",21,309731.631996607,756.870173814791,21,NA,NA,309731.631996607,NA,NA,756.870173814791,NA,NA,"IFN"
"100","9_1444",23877,186533,21,"9_1444_A_1",3010.99417346869,1443.9693927792,3.78701166337423,190.985931710274,0,0,127.323954473516,63.6619772367581,0,0,0,0,0,15.7655286256182,7.56060606060606,15.8892241542798,7.79545454545455,1444,"A","1",1,9,3,3,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","9_1444",9,NA,NA,0,1984,"K","0005",1997,"","1-4",2003,463,1,1,1,100,40,1,1,1,2,2,4,"06/12/03 00:00:00","12/30/99 16:44:00",1,2,1,1,4,2,NA,NA,"0","0","","0",NA,91,0,12.5,0,2,"3",2,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2.LOS PINOS SON DE SEMILLA.EN LAS PROXIMIDADES HAY ARBOLES DE RIBERA. EL PIE N2 ENTRA POR PENDIENTE.LAS FORMAS ESTAN COMPROBADOS.",17,16,"06/12/03 00:00:00","12/30/99 09:54:57","06/12/03 00:00:00","12/30/99 11:17:27",82,330,0,210,10,179359,4,37,179359,3,38,"D",5,"A1",36,463,21,"3-06-12",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1444_A_1_",21,37870.1166337423,190.985931710274,21,NA,NA,37870.1166337423,NA,NA,190.985931710274,NA,NA,"IFN"
"101","9_1447",23881,186538,21,"9_1447_A_1",14668.5679078609,10558.5639923126,24.7841243864779,851.93872648835,0,381.971863420549,127.323954473516,190.985931710274,56.5884242104517,14.1471060526129,56.5884242104517,14.1471060526129,10.1859163578813,17.2178672617972,12.3935720539839,19.2458753718331,18.7823834196891,1447,"A","1",1,8,4,3,0,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","9_1447",9,NA,NA,0,1985,"K","0006",1997,"","2-3",2003,463,1,1,1,95,80,1,2,1,2,2,4,"04/23/03 00:00:00","12/30/99 13:30:00",1,2,1,1,5,3,NA,NA,"0","0","","3",1,380,0,4.5,0,2,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.20% RESTANTE DE OCUPACION PARA RESTO DE ESPECIES.
SE CORRIGE CALIDAD A PIE N.6.",4,59,"04/23/03 00:00:00","12/30/99 13:25:50","04/23/03 00:00:00","12/30/99 14:53:37",88,274,370,170,10,179389,12,29,179389,11,30,"D",5,"A1",36,463,21,"3-04-23",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1447_A_1_",21,247841.243864779,851.93872648835,21,NA,NA,247841.243864779,NA,NA,851.93872648835,NA,NA,"IFN"
"102","9_1448",23882,186540,21,"9_1448_A_1",17520.2242134333,11168.4971782628,25.8078442481074,1018.59163578813,0,381.971863420549,127.323954473516,381.971863420549,99.0297423682904,28.2942121052258,0,0,0,17.2004398994275,10.9646464646465,17.9610148126809,13.9318181818182,1448,"A","1",1,8,4,2,25,5,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1448",9,NA,NA,0,1985,"K","0007",1997,"","2-3",2003,463,1,1,2,90,80,1,3,2,2,1,4,"04/22/03 00:00:00","12/30/99 10:13:00",1,2,1,1,6,3,NA,NA,"0","0","","5",1,90,0,3.5,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.SUBPISO DE   REBOLLO.
SE CORRIGE CALIDAD A PIES N.15,18,28.SE CORRIGE FORMA A   PIES N.33,38,43,45,46 Y 51.
NO SE LE DA OCUPACION AL MAJUELO POR  SER MUY ESCASO.",4,59,"04/22/03 00:00:00","12/30/99 10:00:09","04/22/03 00:00:00","12/30/99 12:25:31",145,274,270,70,10,179389,18,23,179389,17,24,"D",5,"A1",36,463,21,"3-04-22",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1448_A_1_",21,227039.900151367,732.112738222719,21,43,NA,227039.900151367,31038.5423297071,NA,732.112738222719,286.478897565412,NA,"IFN"
"104","9_1458",23896,186559,21,"9_1458_A_1",913.982349760749,471.677376799617,1.03155449026726,63.6619772367581,0,0,63.6619772367581,0,0,0,0,0,0,14.3568011775955,7.40909090909091,14.3635266579435,7.40909090909091,1458,"A","1",1,10,3,2,30,7,3,NA,NA,NA,NA,2,"I",1,"IFN3","9_1458",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,177,1,1,2,60,45,1,1,1,3,2,4,"04/28/03 00:00:00","12/30/99 19:42:00",1,2,1,1,4,2,NA,NA,"0","0","","0",NA,350,0,1.2,0,2,"1",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE LOS PIES DEL IFN2.EL PIE CON RUMBO 264 NO ENTRA POR DISTANCIA.LA EDAD SE ESTIMA A PARTIR DE LA DADA EN EL IFN2.EL MARCO DE PLANTACION ES DE 2 X 5. EL PIE N9 TIENE LA FORMA COMPROBADA.NO HAY REGENERACION.",17,16,"04/28/03 00:00:00","12/30/99 13:05:24","04/28/03 00:00:00","12/30/99 14:40:42",95,330,370,210,10,179340,38,3,179340,37,4,"D",5,"A1",31,177,21,"3-04-28",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1458_A_1_",21,10315.5449026726,63.6619772367581,21,NA,NA,10315.5449026726,NA,NA,63.6619772367581,NA,NA,"IFN"
"105","9_1459",23897,186560,21,"9_1459_A_1",11455.5124630782,6357.19501982415,17.2682117522887,671.987537499114,0,254.647908947033,63.6619772367581,254.647908947033,84.8826363156775,14.1471060526129,0,0,0,17.0472096933692,9.46028708133971,18.0883158432001,11.1756756756757,1459,"A","1",1,9,4,2,35,5,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1459",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,177,1,1,2,100,85,1,1,2,2,2,4,"05/30/03 00:00:00","12/30/99 12:03:00",1,2,1,1,6,2,NA,NA,"0","0","","3",NA,390,0,5,0,2,"2",2,"REJON ENCONTRADO POR EL CROQUIS Y PIES MAYORES. 021 A 38G NO ENTRA POR POCA PENDIENTE. HAY ALGUNOS PIES TUMBADOS O PARTIDOS POR NIEVE. PIE 22 TUMBADO. COMPROBADO DIAMETRO PIE 14. COMPROBADOS DIAMETROS Y ALTURAS EN GENERAL.",1,1,"05/30/03 00:00:00","12/30/99 10:35:13","05/30/03 00:00:00","12/30/99 12:27:31",112,330,110,310,10,352807,28,13,352807,27,14,"D",4,"A1",33,177,21,"3-05-30",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1459_A_1_",21,172682.117522887,671.987537499114,21,NA,NA,172682.117522887,NA,NA,671.987537499114,NA,NA,"IFN"
"106","9_1473",23901,186579,21,"9_1473_A_1",15305.9229851189,7672.23283244203,25.9510352680929,795.774715459477,0,254.647908947033,0,286.478897565412,141.471060526129,99.0297423682904,14.1471060526129,0,0,19.2339900825843,9.64121212121212,20.3768634556324,12.5170454545455,1473,"A","1",1,10,4,3,0,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","9_1473",9,NA,NA,0,1985,"L","0005",1997,"","3-2",2003,177,1,1,1,100,80,1,1,1,2,1,4,"04/25/03 00:00:00","12/30/99 12:30:00",1,2,1,1,6,5,NA,NA,"0","0","","0",NA,150,0,6,0,2,"3",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE LOS PIES DEL IFN2. PIE 3 ALTURA COMPROBADA. LOS PIES CON RUMBOS 2, 55 Y 348 NO ENTRAN POR DIAMETRO.NO HAY UN MARCO DE PLANTACION DEFINIDO.HAY PIES TIRADOS POR DAÃ‘OS ABIOTICOS.",17,16,"04/25/03 00:00:00","12/30/99 10:38:36","04/25/03 00:00:00","12/30/99 12:41:57",123,330,148,356,10,179353,4,37,179353,3,38,"D",5,"A1",43,177,21,"3-04-25",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1473_A_1_",21,259510.352680929,795.774715459477,21,NA,NA,259510.352680929,NA,NA,795.774715459477,NA,NA,"IFN"
"107","9_1474",23902,186580,21,"9_1474_A_1",23485.6001559271,15996.0363561482,38.2647528480335,1213.11434401156,0,254.647908947033,127.323954473516,604.788783749202,113.176848420903,113.176848420903,0,0,0,19.3597580243461,13.1859263185794,20.040273609286,15.0965909090909,1474,"A","1",1,10,4,2,35,7,3,NA,NA,NA,NA,2,"I",1,"IFN3","9_1474",9,NA,NA,0,1985,"L","0005",1997,"","3-2",2003,177,1,1,2,100,95,1,1,1,3,2,4,"04/23/03 00:00:00","12/30/99 20:02:00",1,2,1,1,6,2,NA,NA,"0","0","","0",NA,140,0,3.8,0,2,"2",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE LOS PIES DEL IFN2.EL MARCO DE PLANTACION ES DE 2 X 4.LA EDAD SE HA HALLADO A PARTIR DE LA CALCULADA EN EL IFN2.LOS PIES CON RUMBOS 28 Y 276 NO ENTRAN POR DIAMETRO.LOS PIES N2 Y 4 TIENEN LA FORMA COMPROBADA. HAY BASTANTE MATORRAL MUERTO.",17,16,"04/23/03 00:00:00","12/30/99 10:12:56","04/23/03 00:00:00","12/30/99 12:42:43",150,330,160,351,10,179353,10,31,179353,9,32,"D",5,"A1",34,177,21,"3-04-23",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1474_A_1_",21,382647.528480335,1213.11434401156,21,NA,NA,382647.528480335,NA,NA,1213.11434401156,NA,NA,"IFN"
"108","9_1475",23903,186581,21,"9_1475_A_1",6384.35612807754,3886.27433768028,6.29875718683261,509.295817894065,0,381.971863420549,127.323954473516,0,0,0,0,0,0,12.5356539436684,7.63068181818182,12.548662465411,7.93181818181818,1475,"A","1",1,10,3,2,30,5,4,NA,NA,NA,NA,2,"J",1,"IFN3","9_1475",9,NA,NA,0,1985,"L","0006",1987,"","3-2",2003,177,1,1,2,100,80,1,1,2,2,2,4,"05/21/03 00:00:00","12/30/99 16:47:00",1,2,1,1,7,1,NA,NA,"0","S","","3",NA,20,0,4,0,3,"2",3,"REJON ENCONTRADO POR EL CROQUIS Y PIES MAYORES. COMPROBADA OCUPACION (043 ESCASO). COMPROBADO DIAMETRO PIES 15, 29 Y 31. PIE 20,22 ENTRAN JUSTO POR DISTANCIA. PIE 36 MEDIDO A 1,40M. A MAS DE 25M HAY 071. A MAS DE 10M HAY 0117. TRATAMIENTOS DEL VUELO SOLO EN LA MITAD DE LA PARCELA MAS PROXIMA A LA PISTA (FAJA AUXILIAR).",1,1,"05/21/03 00:00:00","12/30/99 15:28:33","05/21/03 00:00:00","12/30/99 17:03:31",95,330,390,170,7,352803,14,27,352803,13,28,"D",4,"A1",31,177,21,"3-05-21",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1475_A_1_",21,62987.5718683261,509.295817894065,21,NA,NA,62987.5718683261,NA,NA,509.295817894065,NA,NA,"IFN"
"109","9_1476",23904,186582,21,"9_1476_A_1",7205.63120592932,3897.84924263242,9.93557187582983,413.802852038928,0,0,127.323954473516,286.478897565412,0,0,0,0,0,17.4131985084807,9.41958041958042,17.4845618724544,10,1476,"A","1",1,10,3,2,30,7,3,NA,NA,NA,NA,2,"I",1,"IFN3","9_1476",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,177,1,1,2,100,85,1,1,1,3,2,4,"04/28/03 00:00:00","12/30/99 19:43:00",1,2,1,1,4,3,NA,NA,"0","0","","0",NA,220,0,2.8,0,2,"2",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE LOS PIES DEL IFN2.EL MARCO DE PLANTACION ES DE 5 X 2.LA EDAD SE HA ESTIMADO A PARTIR DE LA DEL IFN2.EL PIE CON RUMBO 322 NO ENTRA POR DIAMETRO.",17,16,"04/28/03 00:00:00","12/30/99 09:41:26","04/28/03 00:00:00","12/30/99 11:32:10",111,330,125,360,10,179340,40,1,179340,39,2,"D",5,"A1",31,177,21,"3-04-28",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1476_A_1_",21,99355.7187582983,413.802852038928,21,NA,NA,99355.7187582983,NA,NA,413.802852038928,NA,NA,"IFN"
"110","9_1477",23905,186583,21,"9_1477_A_1",7866.11410168956,4861.46007989789,9.85320242249307,509.295817894065,0,127.323954473516,222.816920328653,159.154943091895,0,0,0,0,0,15.4450789213544,9.54545454545454,15.6949055607967,11.9318181818182,1477,"A","1",1,6,3,2,35,1,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1477",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,177,1,1,2,90,70,1,2,2,2,2,4,"06/06/03 00:00:00","12/30/99 11:51:00",1,2,1,1,6,3,NA,NA,"0","0","","1",5,0,0,6,0,1,"1",2,"PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES IFN2.
PIE RUMBO 247 NO ENTRA POR DISTANCIA.

SE CORRIGE ESPECIE A PIE N.8.
PIE RUMBO 271 NO ENTRA POR DISTANCIA.
SE CORRIGE FORMA A PIES N.7, 8, 12, 22, 23, 26 Y 27. SE CORRIGE CALIDAD A PIES N.9 Y 10.",4,59,"06/06/03 00:00:00","12/30/99 11:47:52","06/06/03 00:00:00","12/30/99 13:01:47",74,274,20,220,10,179332,28,13,179332,27,14,"D",5,"A1",31,177,21,"3-06-06",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1477_A_1_",21,87699.6081107179,445.633840657307,21,43,NA,87699.6081107179,10832.4161142128,NA,445.633840657307,63.6619772367581,NA,"IFN"
"112","9_1488",23911,186598,21,"9_1488_A_1",36030.4751114489,24738.015473764,53.2467348093172,2069.01426019464,0,381.971863420549,445.633840657307,1114.08460164327,113.176848420903,14.1471060526129,0,0,0,17.4143193716119,11.9564257964258,18.1017185430329,14.6988636363636,1488,"A","1",1,9,4,3,0,NA,NA,NA,NA,NA,NA,2,"J",1,"IFN3","9_1488",9,NA,NA,0,1985,"L","0005",1997,"","3-2",2003,177,1,1,2,100,95,1,1,2,2,2,4,"05/21/03 00:00:00","12/30/99 13:18:21",1,2,1,1,8,3,NA,NA,"0","0","","0",NA,220,0,7,0,3,"3",3,"REJON ENCONTRADO POR LOS PIES MAYORES. PIES 4 Y 5 DEL IFN2 COMPROBADOS.10% PARA EL RESTO DE OCUPACION. COMPROBADA ALTURA PIE 13 (COPA ROTA). 021 A 99G NO ENTRA POR POCA DISTANCIA. 021 A 328G NO ENTRA POR POCA DISTANCIA. 021 A 366G NO ENTRA POR POCO DIAMETRO. PIE 52 ENTRA JUSTO POR PENDIENTE. COMPROBADO DIAMETRO PIE 74. RUMBOS COMPROBADOS.",1,1,"05/21/03 00:00:00","12/30/99 10:41:31","05/21/03 00:00:00","12/30/99 13:30:46",169,330,375,120,10,352803,16,25,352803,15,26,"D",4,"A1",42,177,21,"3-05-21",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1488_A_1_",21,524529.12566128,1941.69030572112,21,43,NA,524529.12566128,7938.22243189282,NA,1941.69030572112,127.323954473516,NA,"IFN"
"114","9_1489",23915,186601,21,"9_1489_A_1",16397.9126232989,6441.27384329593,33.8985473390539,693.208196578033,0,0,222.816920328653,159.154943091895,70.7355302630646,113.176848420903,113.176848420903,14.1471060526129,0,23.6551049226566,9.29197588126159,24.9524824355596,15.5170454545455,1489,"A","1",1,10,4,2,40,7,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1489",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,177,1,1,2,95,80,1,1,1,2,2,4,"03/25/03 00:00:00","12/30/99 18:19:00",1,2,1,1,6,1,NA,NA,"0","0","","0",NA,100,0,2.5,0,2,"3",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE LOS PIES DEL IFN2.LOS PIES N2 Y 20 ERAN BIFURCADOS, PERO YA NO AL TENER UNO DE LOS PIES ROTO.EL PIE N22 ESTA MEDIDO POR DEBAJO DE 1.30.EL PIE N29 NO TIENE GUIA.EL PIE CON RUMBO 15 NO ENTRA POR DISTANCIA.EL PIE CON RUMBO 336 NO ENTRA POR DIAMETRO.NO HAY UN MARCO REGULAR DE  PLANTACION.EN LAS PROXIMIDADES HAY ACEBO.",17,16,"03/25/03 00:00:00","12/30/99 10:40:44","03/25/03 00:00:00","12/30/99 12:38:42",118,330,270,113,10,335158,40,1,335158,39,2,"D",5,"A1",41,177,21,"3-03-25",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1489_A_1_",21,338985.473390539,693.208196578033,21,NA,NA,338985.473390539,NA,NA,693.208196578033,NA,NA,"IFN"
"115","9_1490",23916,186605,21,"9_1490_A_1",14736.8068394335,8277.50390389757,20.2025241469481,930.172222959299,0,381.971863420549,159.154943091895,318.309886183791,42.4413181578388,14.1471060526129,14.1471060526129,0,0,15.8430949405789,8.89889388178362,16.6293852021526,11.6379310344828,1490,"A","1",1,10,4,2,30,7,3,NA,NA,NA,NA,2,"B",1,"IFN3","9_1490",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,177,1,1,2,100,85,1,1,1,3,2,4,"03/25/03 00:00:00","12/30/99 18:19:00",1,2,1,1,7,2,NA,NA,"0","1","N","0",NA,300,0,2.5,0,2,"1",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE LOS PIES DEL IFN2.TODAS LAS FORMAS ESTAN COMPROBADAS.EL PIE CON RUMBO 345 NO ENTRA POR DIAMETRO.LAS PODAS Y LOS DESBROCES SE HAN REALIZADO EN  LA MITAD DE LA PARCELA.NO HAY REGENERACION EN 5 M.LA EDAD DE LOS   PINOS LA HE ESTIMADO SUMANDO 10 AÃ‘OS A LA CALCULADA EN EL IFN2.",17,16,"03/25/03 00:00:00","12/30/99 13:46:39","03/25/03 00:00:00","12/30/99 15:25:28",99,330,395,192,10,335158,38,3,335158,37,4,"D",5,"A1",31,177,21,"3-03-25",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1490_A_1_",21,202025.241469481,930.172222959299,21,NA,NA,202025.241469481,NA,NA,930.172222959299,NA,NA,"IFN"
"116","9_1491",23917,186606,21,"9_1491_A_1",1695.32325950291,843.199673249486,2.91450837621563,77.809083289371,0,0,0,63.6619772367581,14.1471060526129,0,0,0,0,21.7882435807401,10.8367768595041,21.8384878705383,10.8367768595041,1491,"A","1",1,6,4,2,35,1,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1491",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,177,1,1,2,95,60,1,2,2,2,2,4,"06/06/03 00:00:00","12/30/99 10:02:00",1,2,1,1,4,3,NA,NA,"0","0","","1",3,65,0,7.5,0,1,"2",3,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.10% RESTANTE DE OCUPACION PARA EL REBOLLO. 
LA PREPARACION DEL SUELO HACE REFERENCIA SOLO AL PINO.
LEVANTAMIENTO 3 POR GRAN CANTIDAD    DE MATORRAL.

EL PINO SILVESTRE PARECE ESTAR ALGO HIBRIDADO CON P. UNCINATA.",4,59,"06/06/03 00:00:00","12/30/99 09:56:51","06/06/03 00:00:00","12/30/99 11:08:21",72,274,310,10,10,179332,30,11,179332,29,12,"D",5,"A1",34,177,21,"3-06-06",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1491_A_1_",21,29145.0837621563,77.809083289371,21,NA,NA,29145.0837621563,NA,NA,77.809083289371,NA,NA,"IFN"
"117","9_1507",23935,186631,21,"9_1507_A_1",8072.48657129633,4647.11213169255,18.3760265807477,309.255738310118,0,0,0,63.6619772367581,155.618166578742,84.8826363156775,0,0,5.09295817894065,26.1029483734311,15.0267612076853,27.5056543489748,16.2853260869565,1507,"A","1",1,8,4,3,0,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","9_1507",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,344,1,1,1,90,80,1,2,2,2,2,4,"06/05/03 00:00:00","12/30/99 10:24:00",1,2,1,1,11,3,NA,NA,"A","0","","0",NA,375,0,8,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
ALTURA DE PIES N.1, 8, 13 Y 21 COMPROBADA.
PIE N.10 ENTRA POR CORRECCION DE PENDIENTE. PIE 21 MEDIDO CON CINTA.
PIE RUMBO 150 NO ENTRA POR DISTANCIA.
SE CORRIGE FORMA A PIE N.21.
PIES N.30 Y 38 ENTRAN POR CORRECCION DE PENDIENTE.
NO SE LE DA OCUPACION AL REBOLLO AL SER MUY ESCASO.
HAY CYTISUS EN LA PARCELA,PERO A MAS DE 10 METROS.",4,59,"06/05/03 00:00:00","12/30/99 10:20:30","06/05/03 00:00:00","12/30/99 11:56:21",96,274,140,340,10,179332,32,9,179332,31,10,"D",5,"A1",48,344,21,"3-06-05",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1507_A_1_",21,152972.994723587,304.162780131178,21,71,NA,152972.994723587,30787.2710838898,NA,304.162780131178,5.09295817894065,NA,"IFN"
"119","9_1508",23939,186633,21,"9_1508_A_1",14605.9318735254,6657.98178601096,24.255889697605,710.892079143799,0,0,159.154943091895,381.971863420549,155.618166578742,14.1471060526129,0,0,0,20.5459201221047,9.36567164179105,20.8430766762069,11.6420454545455,1508,"A","1",1,9,4,3,0,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","9_1508",9,NA,NA,0,1985,"L","0007",1997,"","4-1",2003,266,1,1,1,95,80,1,1,2,2,2,4,"06/03/03 00:00:00","12/30/99 13:51:00",1,2,1,1,2,3,NA,NA,"B","0","","0",NA,340,0,5.2,0,2,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.10% RESTANTE DE OCUPACION PARA RESTO DE ESPECIES.
PIE N.15 ENTRA POR CORRECCION DE PENDIENTE.
SE CORRIGE FORMA A PIE N.5.LA MAYORIA  DE LOS PIES TIENEN RAMAS, LA GUIA TERMINAL O EL FUSTE PARTIDOS POR EL PESO DE LA NIEVE.",4,59,"06/03/03 00:00:00","12/30/99 13:44:53","06/03/03 00:00:00","12/30/99 15:35:35",111,274,190,390,10,179332,38,3,179332,37,4,"D",5,"A1",39,266,21,"3-06-03",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1508_A_1_",21,242558.89697605,710.892079143799,21,NA,NA,242558.89697605,NA,NA,710.892079143799,NA,NA,"IFN"
