"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches","w_descorchado","v_descorchado","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"746","19_596_5","IFN2","19_596",31.74,20.53,8.47,331.07,22.33,64.5,41.27,0.35,3.04,5.48,6.29,131.55,86.74,44.81,0,0,68.78,120.87,62.13,5.05,14.3,21.25,102.73,0,0,0,"Nodo 3 - Pies inventariados",4.93,1.97,15.6,"19_596_7","IFN3","19_596",7,5,5,31.83,16.95,6.5,225.65,19.43,53.25,38.35,0.41,2.6,3.81,4.46,70.17,45.36,24.81,0,0,0,62.07,35.17,2.77,9.17,12.42,59.51,"Nodo 1 - Pies mayores",1.35,0
"747","19_596_6","IFN2","19_596",31.8,24.43,9.55,468.62,3.15,76.74,39.11,0.39,3.65,5.83,6.84,206.79,138.44,68.36,0,0,160,190.79,96.63,8.71,21.4,34.59,161.33,0,0,0,"Nodo 3 - Pies inventariados",5.18,2.05,19.25,"19_596_8","IFN3","19_596",8,6,6,31.83,21.8,8.5,373.25,3.86,68.49,38.99,0.44,3.34,4.78,5.71,148.15,98.11,50.04,0,0,77.28,135.47,70.67,6.1,16.44,25.14,118.35,"Nodo 1 - Pies mayores",2.55,1
"748","19_596_7","IFN2","19_596",31.65,18.13,6.21,258.03,27.21,56.94,34.27,0.36,2.72,3.99,4.56,76.4,49.57,26.83,0,0,0,67.97,39.41,3.41,10.71,14.98,68.51,0,0,0,"Nodo 3 - Pies inventariados",4.83,1.71,13.3,"19_596_9","IFN3","19_596",9,7,7,31.83,15.85,5,197.31,22.23,49.79,31.55,0.42,2.46,2.91,3.39,47.72,30.51,17.21,0,0,0,37.78,25.95,2.24,7.85,10.29,46.32,"Nodo 1 - Pies mayores",2.55,0.5
"749","19_596_8","IFN2","19_596",125.11,14.3,7.03,160.53,37.57,44.91,49.15,0.33,2.11,4.71,5.33,54.52,34.88,19.64,0,0,0,47.58,25.74,1.62,6.18,7.7,41.24,0,0,0,"Nodo 3 - Pies inventariados",4.55,2.03,9.75,"19_596_10","IFN3","19_596",10,8,8,127.32,11.4,5.5,102.07,27.59,35.81,48.25,0.4,1.75,3.29,3.81,27.73,17.36,10.37,0,0,0,21.12,13.71,0.8,3.65,4.08,22.24,"Nodo 1 - Pies mayores",1.65,0.5
"750","19_596_9","IFN2","19_596",125.67,15.32,6.95,184.29,35.25,48.12,45.39,0.33,2.27,4.63,5.24,61.65,39.63,22.02,0,0,0,53.79,29.6,2.01,7.25,9.35,48.2,0,0,0,"Nodo 3 - Pies inventariados",4.62,1.95,10.7,"19_596_11","IFN3","19_596",11,9,9,31.83,12.5,5,122.72,25.75,39.27,40,0.41,1.93,2.95,3.43,30.18,18.97,11.21,0,0,0,23.89,15.7,1.06,4.52,5.29,26.57,"Nodo 1 - Pies mayores",1.8,0
"751","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_10","IFN3","19_601",10,10,0,14.15,24.25,7.5,461.86,7.06,76.18,30.93,0.44,3.74,4.19,5,161.01,107.12,53.89,0,0,91.52,145.59,81.94,8.52,21.04,33.89,145.39,"Nodo 1 - Pies mayores",.,.
"752","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_11","IFN3","19_601",11,11,0,127.32,7.9,3.5,49.02,24.94,24.82,44.3,0.43,1.24,2,2.34,8.79,5.31,3.49,0,0,0,4.16,4.77,0.25,1.56,1.46,8.04,"Nodo 1 - Pies mayores",.,.
"753","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_14","IFN3","19_601",14,14,0,14.15,27,9,572.56,2.62,84.82,33.33,0.44,4.13,5.04,6.04,236.68,159.35,77.33,0,0,179.07,220.21,115.11,11.94,27,45.81,199.85,"Nodo 1 - Pies mayores",.,.
"754","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_15","IFN3","19_601",15,15,0,31.83,17.6,7,243.28,16.88,55.29,39.77,0.42,2.7,4.06,4.78,81.11,52.66,28.45,0,0,0,70.63,39.86,3.11,10,13.8,66.78,"Nodo 1 - Pies mayores",.,.
"755","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_19","IFN3","19_601",19,19,0,31.83,16.85,6,222.99,18.4,52.94,35.61,0.42,2.6,3.46,4.06,64.15,41.37,22.78,0,0,0,53.99,33.05,2.71,9.04,12.21,57.02,"Nodo 1 - Pies mayores",.,.
"756","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_20","IFN3","19_601",20,20,0,31.83,18.05,8,255.88,15.29,56.71,44.32,0.42,2.75,4.67,5.51,97.02,63.3,33.71,0,0,0,86.35,45.67,3.37,10.61,14.81,74.45,"Nodo 1 - Pies mayores",.,.
"757","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_21","IFN3","19_601",21,21,0,127.32,7.55,2,44.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"758","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_22","IFN3","19_601",22,22,0,14.15,25.5,8.5,510.71,5,80.11,33.33,0.44,3.91,4.77,5.71,200.47,134.24,66.23,0,0,103.05,183.3,98.46,9.97,23.65,39.02,171.1,"Nodo 1 - Pies mayores",.,.
"759","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_23","IFN3","19_601",23,23,0,14.15,26.3,8,543.25,4.23,82.62,30.42,0.44,4.05,4.45,5.33,200.55,134.39,66.15,0,0,105.89,183.77,101.24,10.99,25.4,42.55,180.19,"Nodo 1 - Pies mayores",.,.
"760","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_24","IFN3","19_601",24,24,0,31.83,19.85,8,309.46,10.8,62.36,40.3,0.43,3.04,4.58,5.43,116.54,76.56,39.98,0,0,63.36,103.73,55.84,4.54,13.22,19.33,92.94,"Nodo 1 - Pies mayores",.,.
"761","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_25","IFN3","19_601",25,25,0,31.83,13.7,6,147.41,21.68,43.04,43.8,0.42,2.11,3.5,4.1,43.04,27.35,15.69,0,0,0,36.22,21.34,1.42,5.59,6.84,35.18,"Nodo 1 - Pies mayores",.,.
"762","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_30","IFN3","19_601",30,30,0,14.15,27.9,9.5,611.36,0.94,87.65,34.05,0.44,4.26,5.31,6.39,265.8,179.6,86.2,0,0,192.48,246.22,127.56,13.23,29.13,50.22,220.15,"Nodo 1 - Pies mayores",.,.
"763","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_31","IFN3","19_601",31,31,0,14.15,24.35,10,465.68,6.4,76.5,41.07,0.42,3.68,5.76,6.88,214.93,144,70.92,0,0,162.23,196.53,98.74,8.63,21.25,34.29,162.9,"Nodo 1 - Pies mayores",.,.
"764","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_33","IFN3","19_601",33,33,0,14.15,29.05,8,662.8,0,91.26,27.54,0.45,4.49,4.36,5.26,242.96,163.97,78.99,0,0,121.08,222.63,124.94,15.02,32,56.24,228.2,"Nodo 1 - Pies mayores",.,.
"765","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_4","IFN3","19_601",4,4,0,31.83,14.95,7,175.54,21.12,46.97,46.82,0.41,2.28,4.13,4.84,59.2,38,21.21,0,0,0,51.56,28.23,1.86,6.85,8.73,45.67,"Nodo 1 - Pies mayores",.,.
"766","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_6","IFN3","19_601",6,6,0,14.15,26.85,9.5,566.21,3.43,84.35,35.38,0.43,4.09,5.37,6.44,246.84,166.34,80.51,0,0,182.7,228.66,117.62,11.73,26.65,45.1,201.1,"Nodo 1 - Pies mayores",.,.
"767","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_28","IFN3","19_601",28,28,0,31.83,18.45,8,267.35,14.44,57.96,43.36,0.42,2.82,4.65,5.49,101.21,66.14,35.07,0,0,0,90.08,47.83,3.61,11.16,15.75,78.35,"Nodo 1 - Pies mayores",.,.
"768","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_1","IFN3","19_601",1,1,0,31.83,22.45,7.5,395.84,9.54,70.53,33.41,0.43,3.46,4.24,5.04,138.75,91.81,46.95,0,0,78.87,125.46,69.61,6.68,17.6,27.3,121.19,"Nodo 1 - Pies mayores",.,.
"769","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_16","IFN3","19_601",16,16,0,31.83,17.35,7.5,236.42,17.65,54.51,43.23,0.41,2.65,4.39,5.16,84.4,54.83,29.57,0,0,0,76.31,40.36,2.98,9.68,13.25,66.27,"Nodo 1 - Pies mayores",.,.
"770","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_13","IFN3","19_601",13,13,0,31.83,17.6,7,243.28,16.1,55.29,39.77,0.42,2.7,4.05,4.77,81.11,52.66,28.45,0,0,0,70.63,39.86,3.11,10,13.8,66.78,"Nodo 1 - Pies mayores",.,.
"771","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_9","IFN3","19_601",9,9,0,31.83,16.4,9,211.24,19.79,51.52,54.88,0.4,2.47,5.42,6.35,90.46,58.79,31.67,0,0,0,82.37,40.1,2.49,8.49,11.32,62.41,"Nodo 1 - Pies mayores",.,.
"772","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_32","IFN3","19_601",32,32,0,127.32,11.35,6,101.18,23.65,35.66,52.86,0.41,1.74,3.53,4.12,29.94,18.77,11.16,0,0,0,25.19,14.33,0.78,3.62,4.03,22.76,"Nodo 1 - Pies mayores",.,.
"773","19_601_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_601_3","IFN3","19_601",3,3,0,31.83,16.5,7.5,213.82,19.11,51.84,45.45,0.41,2.52,4.42,5.19,76.61,49.59,27.01,0,0,0,69.27,36.29,2.54,8.61,11.51,58.96,"Nodo 1 - Pies mayores",.,.
"774","19_601_1","IFN2","19_601",126.52,14.58,5.81,166.9,11.77,45.8,39.86,0.48,2.3,3.04,3.7,47.02,29.99,17.03,0,0,0,40.05,23.85,1.72,6.46,8.13,40.17,0,0,0,"Nodo 3 - Pies inventariados",5.63,2.31,8.95,"19_601_2","IFN3","19_601",2,2,1,31.83,16.2,6,206.12,20.46,50.89,37.04,0.42,2.5,3.49,4.09,59.47,38.24,21.22,0,0,0,50.04,30.41,2.4,8.25,10.94,52,"Nodo 1 - Pies mayores",7.25,2.5
"775","19_601_10","IFN2","19_601",31.82,23.26,9,424.75,3.02,73.06,38.69,0.47,3.61,4.73,5.83,177.39,118.17,59.22,0,0,88.67,161.48,83.92,7.47,19.1,30.14,140.62,0,0,0,"Nodo 3 - Pies inventariados",6.06,2.5,17.2,"19_601_29","IFN3","19_601",29,29,10,14.15,24.75,8,481.11,5.72,77.75,32.32,0.44,3.81,4.48,5.35,178.37,119.02,59.35,0,0,96.98,163.45,89.04,9.08,22.06,35.89,156.07,"Nodo 1 - Pies mayores",7.55,1.5
"776","19_601_2","IFN2","19_601",126.98,16.89,6.29,223.93,6.39,53.05,37.27,0.49,2.66,3.24,3.97,67.49,43.58,23.91,0,0,0,59.98,34.2,2.73,9.09,12.28,58.3,0,0,0,"Nodo 3 - Pies inventariados",5.79,2.29,11.1,"19_601_5","IFN3","19_601",5,5,2,31.83,18.9,7,280.55,12.69,59.38,37.04,0.43,2.91,3.99,4.72,93.06,60.73,32.33,0,0,0,81.04,46.35,3.89,11.8,16.85,78.89,"Nodo 1 - Pies mayores",7.8,3
"777","19_601_3","IFN2","19_601",126.12,13.43,5.93,141.59,15.69,42.18,44.2,0.47,2.11,3.18,3.84,40.96,25.99,14.97,0,0,0,34.61,20.31,1.33,5.34,6.46,33.44,0,0,0,"Nodo 3 - Pies inventariados",5.53,2.43,7.9,"19_601_7","IFN3","19_601",7,7,3,31.83,18.45,7,267.35,13.58,57.96,37.94,0.43,2.84,4,4.73,88.84,57.87,30.96,0,0,0,77.36,44.05,3.61,11.16,15.75,74.56,"Nodo 1 - Pies mayores",10.55,3.5
"778","19_601_4","IFN2","19_601",126.15,13.5,5.2,143.16,13.88,42.42,38.53,0.48,2.13,2.73,3.31,36.39,23.03,13.37,0,0,0,28.46,18.94,1.35,5.41,6.56,32.26,0,0,0,"Nodo 3 - Pies inventariados",5.55,2.2,7.95,"19_601_8","IFN3","19_601",8,8,4,127.32,12.25,4.5,117.86,22.15,38.48,36.73,0.43,1.91,2.58,3.02,26.19,16.4,9.79,0,0,0,21.53,14.1,1,4.32,4.99,24.41,"Nodo 1 - Pies mayores",4.3,1.5
"779","19_601_5","IFN2","19_601",31.79,18.9,9.42,280.63,5.5,59.38,49.85,0.46,2.91,5.05,6.2,124.43,81.77,42.66,0,0,60.23,115.48,55.71,3.89,11.81,16.86,88.27,0,0,0,"Nodo 3 - Pies inventariados",5.85,2.92,13.05,"19_601_12","IFN3","19_601",12,12,5,14.15,23.15,10,420.91,8.94,72.73,43.2,0.42,3.49,5.83,6.93,194.96,130.16,64.8,0,0,90.13,178.27,88.73,7.36,18.9,29.76,144.74,"Nodo 1 - Pies mayores",10.1,3.5
"780","19_601_6","IFN2","19_601",31.83,25.26,11.32,501.15,0,79.36,44.83,0.46,3.86,6.07,7.51,260.49,175.51,84.99,0,0,179.47,244.85,115.24,9.68,23.13,38,186.06,0,0,0,"Nodo 3 - Pies inventariados",6.11,2.82,19.15,"19_601_17","IFN3","19_601",17,17,6,14.15,27.1,10.5,576.8,1.8,85.14,38.75,0.43,4.1,5.97,7.17,277.09,187.29,89.81,0,0,191.45,258.76,127.61,12.07,27.23,46.28,213.2,"Nodo 1 - Pies mayores",7.95,2
"781","19_601_7","IFN2","19_601",31.82,23.84,8.34,446.52,1.6,74.91,34.98,0.48,3.72,4.32,5.33,172.87,115.16,57.71,0,0,91.24,158.08,84.43,8.08,20.23,32.33,145.06,0,0,0,"Nodo 3 - Pies inventariados",6.09,2.34,17.75,"19_601_18","IFN3","19_601",18,18,7,14.15,23.45,7.5,431.89,8.33,73.67,31.98,0.44,3.61,4.22,5.02,150.92,100.17,50.75,0,0,85.78,136.46,76.33,7.67,19.47,30.85,134.31,"Nodo 1 - Pies mayores",5.7,1.5
"782","19_601_8","IFN2","19_601",31.81,21.28,7.88,355.79,4.37,66.87,37.04,0.48,3.32,4.11,5.05,131.44,86.74,44.7,0,0,72.26,117.48,64.13,5.65,15.55,23.51,108.84,0,0,0,"Nodo 3 - Pies inventariados",5.98,2.38,15.3,"19_601_26","IFN3","19_601",26,26,8,14.15,23.6,7.5,437.44,7.71,74.14,31.78,0.44,3.64,4.21,5.01,152.79,101.45,51.34,0,0,86.85,138.15,77.36,7.82,19.76,31.41,136.35,"Nodo 1 - Pies mayores",8.3,2
"783","19_601_9","IFN2","19_601",126.84,15.96,7.07,200.06,9.24,50.14,44.3,0.47,2.5,3.73,4.55,67.81,43.74,24.08,0,0,0,59.05,32.61,2.29,7.97,10.49,53.36,0,0,0,"Nodo 3 - Pies inventariados",5.71,2.57,10.25,"19_601_27","IFN3","19_601",27,27,9,31.83,19.05,6.5,285.02,11.78,59.85,34.12,0.44,2.95,3.66,4.34,87.9,57.29,30.61,0,0,0,77.76,45.02,3.99,12.02,17.23,78.26,"Nodo 1 - Pies mayores",8.8,2
"784","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_1","IFN3","19_602",1,1,0,31.83,13.85,6,150.66,14.12,43.51,43.32,0.46,2.17,3.22,3.88,43.95,27.95,16,0,0,0,36.99,21.83,1.47,5.74,7.05,36.08,"Nodo 1 - Pies mayores",.,.
"785","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_11","IFN3","19_602",11,11,0,127.32,11.05,4.5,95.9,16.39,34.71,40.72,0.47,1.75,2.39,2.87,21.47,13.34,8.12,0,0,0,17.65,11.34,0.72,3.4,3.74,19.2,"Nodo 1 - Pies mayores",.,.
"786","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_12","IFN3","19_602",12,12,0,14.15,22.8,8.5,408.28,0.58,71.63,37.28,0.48,3.55,4.43,5.45,161.54,107.32,54.22,0,0,84.26,147.71,77.71,7.02,18.24,28.51,131.48,"Nodo 1 - Pies mayores",.,.
"787","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_14","IFN3","19_602",14,14,0,31.83,17.6,6.5,243.28,9.43,55.29,36.93,0.47,2.76,3.43,4.17,75.45,48.9,26.55,0,0,0,66.75,38.08,3.11,10,13.8,64.99,"Nodo 1 - Pies mayores",.,.
"788","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_2","IFN3","19_602",2,2,0,31.83,13.25,6.5,137.89,14.6,41.63,49.06,0.46,2.07,3.52,4.24,43.63,27.72,15.92,0,0,0,35.68,20.89,1.28,5.18,6.22,33.57,"Nodo 1 - Pies mayores",.,.
"789","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_20","IFN3","19_602",20,20,0,31.83,19.05,8,285.02,8.52,59.85,41.99,0.46,2.96,4.3,5.23,107.65,70.51,37.14,0,0,0,95.82,51.18,3.99,12.02,17.23,84.42,"Nodo 1 - Pies mayores",.,.
"790","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_3","IFN3","19_602",3,3,0,31.83,19.45,8,297.12,7.57,61.1,41.13,0.47,3.02,4.28,5.21,112.05,73.5,38.55,0,0,60.92,99.74,53.48,4.26,12.61,18.26,88.62,"Nodo 1 - Pies mayores",.,.
"791","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_4","IFN3","19_602",4,4,0,14.15,22.85,9,410.07,0,71.79,39.39,0.48,3.55,4.71,5.8,171.53,114.13,57.4,0,0,85.74,156.18,80.87,7.07,18.33,28.69,134.96,"Nodo 1 - Pies mayores",.,.
"792","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_6","IFN3","19_602",6,6,0,31.83,21.85,7.5,374.97,2.36,68.64,34.32,0.48,3.42,3.88,4.77,131.69,86.96,44.72,0,0,74.85,119.07,65.73,6.14,16.52,25.3,113.7,"Nodo 1 - Pies mayores",.,.
"793","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_7","IFN3","19_602",7,7,0,127.32,11.6,5.5,105.68,15.04,36.44,47.41,0.47,1.82,2.94,3.54,28.68,17.97,10.7,0,0,0,21.84,14.22,0.84,3.8,4.29,23.15,"Nodo 1 - Pies mayores",.,.
"794","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_9","IFN3","19_602",9,9,0,31.83,14.55,6,166.27,13.07,45.71,41.24,0.47,2.28,3.2,3.87,48.34,30.85,17.49,0,0,0,40.68,24.23,1.71,6.43,8.09,40.47,"Nodo 1 - Pies mayores",.,.
"795","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_10","IFN3","19_602",10,10,0,31.83,19.55,7.5,300.18,6.62,61.42,38.36,0.47,3.05,3.96,4.84,106.26,69.62,36.64,0,0,60.4,96.08,51.95,4.33,12.77,18.53,87.57,"Nodo 1 - Pies mayores",.,.
"796","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_15","IFN3","19_602",15,15,0,31.83,17.25,8,233.71,10.96,54.19,46.38,0.46,2.67,4.35,5.27,88.89,57.82,31.08,0,0,0,79.12,41.49,2.92,9.55,13.04,67,"Nodo 1 - Pies mayores",.,.
"797","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_16","IFN3","19_602",16,16,0,127.32,9.6,6.5,72.38,17.61,30.16,67.71,0.45,1.49,3.57,4.28,23.43,14.55,8.88,0,0,0,19.16,10.57,0.46,2.45,2.52,16,"Nodo 1 - Pies mayores",.,.
"798","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_17","IFN3","19_602",17,17,0,31.83,19.9,8.5,311.03,5.63,62.52,42.71,0.47,3.08,4.54,5.54,124.25,81.75,42.5,0,0,64.81,113.61,58.28,4.58,13.3,19.47,95.63,"Nodo 1 - Pies mayores",.,.
"799","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_13","IFN3","19_602",13,13,0,31.83,16.15,6.5,204.85,12.42,50.74,40.25,0.46,2.53,3.48,4.21,63.92,41.18,22.74,0,0,0,56.54,31.75,2.38,8.2,10.84,53.16,"Nodo 1 - Pies mayores",.,.
"800","19_602_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_602_5","IFN3","19_602",5,5,0,31.83,17.45,8.5,239.16,10.2,54.82,48.71,0.45,2.69,4.64,5.63,96.43,62.86,33.57,0,0,0,88.18,44.14,3.03,9.81,13.47,70.45,"Nodo 1 - Pies mayores",.,.
"801","19_602_1","IFN2","19_602",126.79,15.23,7.79,182.24,3.04,47.85,51.15,0.55,2.44,3.54,4.74,68.15,43.91,24.24,0,0,0,61.24,31.38,1.98,7.16,9.2,49.71,0,0,0,"Nodo 3 - Pies inventariados",5.98,3.29,9.25,"19_602_8","IFN3","19_602",8,8,1,31.83,16.9,6,224.32,11.7,53.09,35.5,0.47,2.66,3.18,3.85,64.52,41.62,22.9,0,0,0,54.3,33.26,2.74,9.11,12.31,57.42,"Nodo 1 - Pies mayores",7.65,1.5
"802","19_602_2","IFN2","19_602",31.8,19.24,10.02,290.84,2.11,60.46,52.09,0.53,3.03,4.69,6.3,136.81,90.15,46.66,0,0,63.26,125.32,60.11,4.12,12.31,17.72,94.26,0,0,0,"Nodo 3 - Pies inventariados",6.19,3.52,13.05,"19_602_18","IFN3","19_602",18,18,2,31.83,20.05,8,315.73,4.62,62.99,39.9,0.47,3.12,4.22,5.16,118.82,78.11,40.71,0,0,64.6,105.76,57.03,4.69,13.54,19.88,95.14,"Nodo 1 - Pies mayores",7,1.5
"803","19_602_3","IFN2","19_602",31.82,21,9.1,346.26,0,65.96,43.32,0.54,3.34,4.15,5.59,147.22,97.39,49.83,0,0,73.01,132.9,68.07,5.42,15.07,22.63,111.19,0,0,0,"Nodo 3 - Pies inventariados",6.3,3.1,14.7,"19_602_19","IFN3","19_602",19,19,3,31.83,21.9,8.5,376.68,1.16,68.8,38.81,0.48,3.41,4.44,5.46,149.46,99.01,50.45,0,0,77.96,136.67,71.36,6.18,16.61,25.47,119.63,"Nodo 1 - Pies mayores",7.2,2.5
"804","19_602_4","IFN2","19_602",31.81,20.09,9.9,317.02,1.1,63.12,49.29,0.54,3.17,4.6,6.19,146.9,97.07,49.83,0,0,68.53,134.55,65.35,4.72,13.6,20,103.66,0,0,0,"Nodo 3 - Pies inventariados",6.24,3.4,13.85,"19_602_21","IFN3","19_602",21,21,4,31.83,20.7,8.5,336.54,3.55,65.03,41.06,0.47,3.21,4.49,5.51,134.07,88.46,45.61,0,0,69.93,122.59,63.34,5.18,14.58,21.75,104.85,"Nodo 1 - Pies mayores",6.85,2
